SDG_IND,Indicator,LOCATION,Country,TIME,Time,Value,Edu_expenditure(%),Edu_cor
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,1986,1986,1.86635,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,1988,1988,1.69995,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,1990,1990,1.50741,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,1993,1993,1.86361,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,1994,1994,1.92226,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,1995,1995,2.36149,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,1996,1996,3.35112,2.42975,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,1997,1997,3.57299,2.1302,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,1998,1998,2.8525,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,1999,1999,3.16422,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2000,2000,3.52557,1.50369,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2001,2001,3.90333,1.99028,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2002,2002,5.32434,2.82522,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2003,2003,6.32619,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2004,2004,7.11703,2.413,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2005,2005,9.15231,2.41409,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2006,2006,10.72931,2.95879,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2007,2007,13.3795,3.07842,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2008,2008,15.03054,2.27855,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2009,2009,18.30806,1.65485,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2010,2010,18.8877,1.70979,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2011,2011,20.57667,1.70802,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2012,2012,19.43198,1.82147,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2013,2013,20.31335,3.23381,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2014,2014,19.0834,2.93781,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2015,2015,18.65783,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2016,2016,17.35101,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2017,2017,15.43711,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2018,2018,14.42553,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2019,2019,13.66651,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1971,1971,0.17442,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1972,1972,0.18089,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1973,1973,0.14873,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1974,1974,0.32359,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1975,1975,0.29801,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1980,1980,0.37827,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1981,1981,0.44853,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1982,1982,0.89665,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1983,1983,1.17973,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1984,1984,1.39463,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1985,1985,1.45735,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1986,1986,1.46641,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1988,1988,1.35993,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1990,1990,1.12987,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1993,1993,1.33597,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1994,1994,1.3298,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1995,1995,1.66569,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1996,1996,2.41662,2.42975,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1997,1997,2.58381,2.1302,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1998,1998,2.05009,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1999,1999,2.354,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2000,2000,2.69359,1.50369,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2001,2001,3.1049,1.99028,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2002,2002,4.16538,2.82522,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2003,2003,4.94856,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2004,2004,5.75717,2.413,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2005,2005,7.80413,2.41409,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2006,2006,8.97857,2.95879,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2007,2007,11.49605,3.07842,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2008,2008,13.30738,2.27855,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2009,2009,16.39209,1.65485,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2010,2010,16.64825,1.70979,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2011,2011,17.80541,1.70802,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2012,2012,17.66788,1.82147,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2013,2013,19.02277,3.23381,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2014,2014,18.37313,2.93781,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2015,2015,18.16504,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2016,2016,17.26187,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2017,2017,15.74091,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2018,2018,14.96676,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2019,2019,14.45331,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1971,1971,10.16064,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1972,1972,10.21972,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1980,1980,23.39479,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1981,1981,21.61456,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1982,1982,19.94022,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1983,1983,20.61266,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1985,1985,20.60387,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1971,1971,31.66386,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1972,1972,29.65628,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1980,1980,41.73879,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1981,1981,38.94407,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1982,1982,33.76689,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1983,1983,34.78805,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1985,1985,31.82857,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1971,1971,21.15088,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1972,1972,20.14297,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1975,1975,21.44129,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1979,1979,29.80083,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1980,1980,32.50362,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1981,1981,30.2059,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1982,1982,26.81612,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1983,1983,27.69104,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1985,1985,26.25543,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1979,1979,2.92497,5.08761,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1980,1980,3.06673,5.72619,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1982,1982,3.73682,7.03278,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1983,1983,3.92842,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1984,1984,4.21322,5.6663,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1985,1985,5.20425,6.11111,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1988,1988,6.16101,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1989,1989,5.6367,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1998,1998,22.33878,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1999,1999,22.80255,5.68679,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2000,2000,26.36006,5.97161,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2001,2001,27.51778,7.48447,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2002,2002,30.74564,7.65793,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2003,2003,35.69304,7.50288,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2004,2004,33.9265,5.92389,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2005,2005,31.89058,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2006,2006,31.92911,4.48576,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2007,2007,34.41834,4.37254,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2008,2008,38.40127,3.95852,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2009,2009,40.58598,5.97418,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2010,2010,42.99131,4.96645,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2011,2011,41.41298,5.76294,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2012,2012,43.28743,5.73903,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2013,2013,45.21575,5.4812,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2014,2014,45.43081,5.21264,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2015,2015,51.66175,4.89487,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2016,2016,50.57597,4.75191,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2017,2017,47.06639,4.67757,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2018,2018,49.85466,4.48126,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2019,2019,48.74293,4.16319,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1979,1979,3.8231,5.08761,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1980,1980,3.99104,5.72619,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1982,1982,4.33362,7.03278,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1983,1983,4.31898,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1984,1984,4.81376,5.6663,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1985,1985,5.72239,6.11111,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1986,1986,6.73037,7.24336,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1987,1987,7.35172,6.326,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1988,1988,7.3808,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1989,1989,6.60439,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1990,1990,7.1771,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1991,1991,7.88395,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1992,1992,8.91354,5.11143,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1993,1993,9.2152,4.65463,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1994,1994,10.14395,4.70529,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1995,1995,10.97444,4.34255,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1998,1998,21.64358,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1999,1999,22.61525,5.68679,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2000,2000,25.61568,5.97161,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2001,2001,24.99672,7.48447,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2002,2002,27.44325,7.65793,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2003,2003,30.60673,7.50288,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2004,2004,30.03449,5.92389,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2005,2005,27.91879,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2006,2006,28.40821,4.48576,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2007,2007,30.00508,4.37254,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2008,2008,33.43948,3.95852,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2009,2009,35.49468,5.97418,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2010,2010,37.02888,4.96645,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2011,2011,36.14812,5.76294,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2012,2012,37.61231,5.73903,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2013,2013,39.07458,5.4812,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2014,2014,39.50857,5.21264,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2015,2015,45.59271,4.89487,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2016,2016,46.7621,4.75191,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2017,2017,43.71518,4.67757,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2018,2018,45.12539,4.48126,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2019,2019,43.06161,4.16319,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1979,1979,4.73904,5.08761,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1980,1980,4.9195,5.72619,
