NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,1996,1996,2.08467,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2001,2001,2.84148,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2002,2002,2.55271,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2004,2004,2.64095,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2005,2005,2.64619,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2006,2006,2.77976,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2007,2007,2.58357,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2008,2008,2.01479,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2009,2009,1.76571,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2010,2010,1.61331,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2011,2011,1.65252,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2012,2012,2.14809,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),LBN,Lebanon,2013,2013,2.43245,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LBN,Lebanon,1993,1993,0.92477,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LBN,Lebanon,1994,1994,1.08716,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LBN,Lebanon,1995,1995,1.77728,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LBN,Lebanon,1996,1996,1.68718,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),MYS,Malaysia,2012,2012,0.05338,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),MYS,Malaysia,2013,2013,0.09021,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),MYS,Malaysia,2014,2014,0.07379,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),MYS,Malaysia,2015,2015,0.06245,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),MYS,Malaysia,2016,2016,0.10336,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),MYS,Malaysia,2017,2017,0.02678,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1971,1971,2.03957,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1979,1979,1.84974,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1980,1980,1.95809,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1981,1981,2.14984,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1982,1982,2.27536,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1984,1984,2.06298,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1985,1985,2.11571,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1986,1986,2.57153,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1987,1987,2.27536,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1992,1992,1.76995,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1993,1993,1.55813,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1994,1994,1.64585,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1995,1995,1.24105,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1996,1996,1.54573,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,1997,1997,1.29988,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2000,2000,1.62236,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2001,2001,2.08055,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2002,2002,2.38826,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2003,2003,2.1966,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2004,2004,1.75181,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2006,2006,1.24288,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2007,2007,1.30411,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2008,2008,1.54639,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2009,2009,1.65343,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2010,2010,1.41954,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2011,2011,1.68689,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2012,2012,1.92766,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2013,2013,1.76212,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2014,2014,1.68094,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2015,2015,1.62495,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2016,2016,1.60553,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2017,2017,1.57897,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2018,2018,1.52523,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MYS,Malaysia,2019,2019,1.51821,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1971,1971,4.55094,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1979,1979,5.08761,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1980,1980,5.72619,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1981,1981,6.69697,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1982,1982,7.03278,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1984,1984,5.6663,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1985,1985,6.11111,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1986,1986,7.24336,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1987,1987,6.326,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1992,1992,5.11143,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1993,1993,4.65463,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1994,1994,4.70529,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1995,1995,4.34255,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1996,1996,4.91385,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1997,1997,4.62038,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,1999,1999,5.68679,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2000,2000,5.97161,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2001,2001,7.48447,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2002,2002,7.65793,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2003,2003,7.50288,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2004,2004,5.92389,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2006,2006,4.48576,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2007,2007,4.37254,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2008,2008,3.95852,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2009,2009,5.97418,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2010,2010,4.96645,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2011,2011,5.76294,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2012,2012,5.73903,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2013,2013,5.4812,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2014,2014,5.21264,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2015,2015,4.89487,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2016,2016,4.75191,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2017,2017,4.67757,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2018,2018,4.48126,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),MYS,Malaysia,2019,2019,4.16319,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),MYS,Malaysia,2000,2000,0.80023,‡,UIS Estimation
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),MYS,Malaysia,2001,2001,0.99769,‡,UIS Estimation
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2000,2000,0.17907,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2001,2001,0.06459,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2002,2002,0.0542,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2003,2003,0.0423,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2004,2004,0.04461,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2006,2006,0.22901,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2007,2007,0.27036,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2008,2008,0.11775,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2009,2009,0.14255,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2010,2010,0.10283,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2011,2011,0.08837,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2012,2012,,n,Magnitude nil or negligible
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2013,2013,,n,Magnitude nil or negligible
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2016,2016,,a,Category not applicable
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2017,2017,,a,Category not applicable
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2018,2018,,a,Category not applicable
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),MYS,Malaysia,2019,2019,,a,Category not applicable
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1971,1971,0.51491,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1979,1979,0.70857,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1980,1980,0.84609,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1981,1981,1.04204,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1982,1982,1.12274,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1984,1984,0.94014,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1985,1985,1.09808,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1986,1986,1.30845,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1987,1987,1.09866,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1992,1992,1.09568,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1993,1993,0.83685,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1994,1994,0.85286,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1995,1995,0.86887,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1996,1996,1.17013,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,1997,1997,1.3414,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2000,2000,1.91465,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2001,2001,2.5635,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2002,2002,2.55005,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2003,2003,2.62499,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2004,2004,1.98126,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2006,2006,1.62084,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2007,2007,1.44421,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2009,2009,2.14738,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2010,2010,1.71114,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2011,2011,2.13043,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2012,2012,1.63379,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),MYS,Malaysia,2013,2013,1.67217,,
