SDG_IND,Indicator,LOCATION,Country,TIME,Time,Value
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2015,2015,18.65783
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2016,2016,17.35101
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2017,2017,15.43711
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2018,2018,14.42553
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LAO,Lao People's Democratic Republic,2019,2019,13.66651
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1971,1971,0.17442
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1972,1972,0.18089
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1973,1973,0.14873
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1974,1974,0.32359
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1975,1975,0.29801
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1980,1980,0.37827
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1981,1981,0.44853
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1982,1982,0.89665
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1983,1983,1.17973
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1984,1984,1.39463
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1985,1985,1.45735
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1986,1986,1.46641
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1988,1988,1.35993
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1990,1990,1.12987
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1993,1993,1.33597
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1994,1994,1.3298
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1995,1995,1.66569
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1996,1996,2.41662
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1997,1997,2.58381
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1998,1998,2.05009
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,1999,1999,2.354
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2000,2000,2.69359
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2001,2001,3.1049
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2002,2002,4.16538
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2003,2003,4.94856
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2004,2004,5.75717
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2005,2005,7.80413
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2006,2006,8.97857
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2007,2007,11.49605
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2008,2008,13.30738
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2009,2009,16.39209
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2010,2010,16.64825
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2011,2011,17.80541
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2012,2012,17.66788
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2013,2013,19.02277
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2014,2014,18.37313
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2015,2015,18.16504
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2016,2016,17.26187
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2017,2017,15.74091
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2018,2018,14.96676
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LAO,Lao People's Democratic Republic,2019,2019,14.45331
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1971,1971,10.16064
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1972,1972,10.21972
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1980,1980,23.39479
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1981,1981,21.61456
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1982,1982,19.94022
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1983,1983,20.61266
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",LBN,Lebanon,1985,1985,20.60387
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1971,1971,31.66386
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1972,1972,29.65628
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1980,1980,41.73879
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1981,1981,38.94407
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1982,1982,33.76689
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1983,1983,34.78805
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LBN,Lebanon,1985,1985,31.82857
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1971,1971,21.15088
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1972,1972,20.14297
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1975,1975,21.44129
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1979,1979,29.80083
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1980,1980,32.50362
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1981,1981,30.2059
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1982,1982,26.81612
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1983,1983,27.69104
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LBN,Lebanon,1985,1985,26.25543
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1979,1979,2.92497
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1980,1980,3.06673
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1982,1982,3.73682
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1983,1983,3.92842
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1984,1984,4.21322
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1985,1985,5.20425
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1988,1988,6.16101
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1989,1989,5.6367
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1998,1998,22.33878
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,1999,1999,22.80255
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2000,2000,26.36006
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2001,2001,27.51778
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2002,2002,30.74564
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2003,2003,35.69304
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2004,2004,33.9265
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2005,2005,31.89058
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2006,2006,31.92911
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2007,2007,34.41834
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2008,2008,38.40127
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2009,2009,40.58598
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2010,2010,42.99131
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2011,2011,41.41298
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2012,2012,43.28743
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2013,2013,45.21575
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2014,2014,45.43081
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2015,2015,51.66175
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2016,2016,50.57597
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2017,2017,47.06639
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2018,2018,49.85466
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MYS,Malaysia,2019,2019,48.74293
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1979,1979,3.8231
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1980,1980,3.99104
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1982,1982,4.33362
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1983,1983,4.31898
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1984,1984,4.81376
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1985,1985,5.72239
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1986,1986,6.73037
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1987,1987,7.35172
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1988,1988,7.3808
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1989,1989,6.60439
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1990,1990,7.1771
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1991,1991,7.88395
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1992,1992,8.91354
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1993,1993,9.2152
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1994,1994,10.14395
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1995,1995,10.97444
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1998,1998,21.64358
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,1999,1999,22.61525
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2000,2000,25.61568
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2001,2001,24.99672
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2002,2002,27.44325
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2003,2003,30.60673
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2004,2004,30.03449
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2005,2005,27.91879
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2006,2006,28.40821
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2007,2007,30.00508
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2008,2008,33.43948
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2009,2009,35.49468
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2010,2010,37.02888
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2011,2011,36.14812
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2012,2012,37.61231
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2013,2013,39.07458
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2014,2014,39.50857
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2015,2015,45.59271
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2016,2016,46.7621
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2017,2017,43.71518
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2018,2018,45.12539
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MYS,Malaysia,2019,2019,43.06161
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1979,1979,4.73904
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1980,1980,4.9195
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1982,1982,4.91652
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1983,1983,4.69703
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1984,1984,5.39116
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1985,1985,6.21818
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1988,1988,8.56189
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1989,1989,7.54543
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1998,1998,20.96069
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,1999,1999,22.43107
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2000,2000,24.88437
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2001,2001,22.54417
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2002,2002,24.25016
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2003,2003,25.70447
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2004,2004,26.28801
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2005,2005,24.09587
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2006,2006,25.05311
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2007,2007,25.82297
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2008,2008,28.74731
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2009,2009,30.67694
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2010,2010,31.37361
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2011,2011,31.15436
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2012,2012,32.22861
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2013,2013,33.24597
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2014,2014,33.88727
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2015,2015,39.83598
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2016,2016,43.15045
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2017,2017,40.54763
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2018,2018,40.6635
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MYS,Malaysia,2019,2019,37.71022
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,1998,1998,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,1999,1999,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,2000,2000,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,2001,2001,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,2002,2002,
